헤드라인,URL,작성시간,언론사,기자명,댓글수,공감_유익해요,공감_감동받았어요,공감_분석탁월해요,공감_놀랍네요,공감_추천해요
"[포토] 리센느 미나미, 청순 요정",https://m.entertain.naver.com/article/076/0004425941,2026-07-15 19:07:14,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 원이, 장난꾸러기의 청순미",https://m.entertain.naver.com/article/076/0004425945,2026-07-15 19:07:23,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 제나, 프리티 프린세스",https://m.entertain.naver.com/article/076/0004425942,2026-07-15 19:07:16,스포츠조선,정재근,0,0,0,0,0,0
[포토] 리센느 원이의 무한 매력,https://m.entertain.naver.com/article/076/0004425943,2026-07-15 19:07:19,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 원이, 매력의 끝이 안 보여!",https://m.entertain.naver.com/article/076/0004425944,2026-07-15 19:07:21,스포츠조선,정재근,0,0,0,0,0,0
[포토] 리센느 미나미 &#x27;쇼챔 야호!&#x27;,https://m.entertain.naver.com/article/076/0004425940,2026-07-15 19:06:23,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 제나, 고품격 신라공주",https://m.entertain.naver.com/article/076/0004425938,2026-07-15 19:06:19,스포츠조선,정재근,0,0,0,0,0,0
"리센느, 신곡 &#x27;프리티 걸&#x27;로 음악방송서 첫 1위 등극",https://m.entertain.naver.com/article/018/0006331117,2026-07-15 18:58:17,이데일리,,0,0,0,0,0,0
"데뷔작에 20% 달성, 한국의 ‘체이스 인피니티’ 된 신예 서수민",https://m.entertain.naver.com/article/382/0001283467,2026-07-15 18:57:11,스포츠동아,장은지 기자,0,0,0,0,0,0
"[MD포토] 리센느 원이-미나미, &#x27;사랑스러운 소녀들&#x27;",https://m.entertain.naver.com/article/117/0004085045,2026-07-15 18:50:09,마이데일리,송일섭,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;거부할수 없는 매력&#x27;,https://m.entertain.naver.com/article/440/0000037482,2026-07-15 18:50:12,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;유혹의 윙크&#x27;,https://m.entertain.naver.com/article/440/0000037481,2026-07-15 18:50:10,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;투명한 비주얼&#x27;,https://m.entertain.naver.com/article/440/0000037480,2026-07-15 18:49:10,티브이데일리,신정헌 기자,0,0,0,0,0,0
"[MD포토] 리센느, &#x27;사랑스러운 프리티걸&#x27;",https://m.entertain.naver.com/article/117/0004085044,2026-07-15 18:48:09,마이데일리,송일섭,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;사랑할수 밖에 없는 파이리&#x27;,https://m.entertain.naver.com/article/440/0000037479,2026-07-15 18:46:10,티브이데일리,신정헌 기자,0,0,0,0,0,0
"[MD포토] 리센느 리브, &#x27;테니스 스커트가 딱&#x27;",https://m.entertain.naver.com/article/117/0004085042,2026-07-15 18:46:12,마이데일리,송일섭,0,0,0,0,0,0
"[MD포토] 리센느 미나미, &#x27;설렘 윙크&#x27;",https://m.entertain.naver.com/article/117/0004085040,2026-07-15 18:45:09,마이데일리,송일섭,0,0,0,0,0,0
"[MD포토] 리센느 제나, &#x27;사랑스러운 신라 공주&#x27;",https://m.entertain.naver.com/article/117/0004085039,2026-07-15 18:44:09,마이데일리,송일섭,0,0,0,0,0,0
"리센느 메이, 휘날리는 단발[포토엔HD]",https://m.entertain.naver.com/article/609/0001146495,2026-07-15 18:43:14,뉴스엔,표명중,0,0,0,0,0,0
"리센느 메이, 깜찍 단발[포토엔HD]",https://m.entertain.naver.com/article/609/0001146494,2026-07-15 18:42:15,뉴스엔,표명중,0,0,0,0,0,0
"[MD포토] 리센느 제나-리브, &#x27;예뻐서 프리티&#x27;",https://m.entertain.naver.com/article/117/0004085038,2026-07-15 18:42:10,마이데일리,송일섭,0,0,0,0,0,0
"리센느 미나미, 다리들며 거제 야호~[포토엔HD]",https://m.entertain.naver.com/article/609/0001146492,2026-07-15 18:40:22,뉴스엔,표명중,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;너무 마른 다리&#x27;,https://m.entertain.naver.com/article/440/0000037478,2026-07-15 18:40:17,티브이데일리,신정헌 기자,0,0,0,0,0,0
"[MD포토] 리센느 원이, &#x27;행복함은 무죄&#x27;",https://m.entertain.naver.com/article/117/0004085037,2026-07-15 18:40:16,마이데일리,송일섭,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;윙크 야호~&#x27;,https://m.entertain.naver.com/article/440/0000037477,2026-07-15 18:39:10,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 원이-미나미 &#x27;장꾸 표정&#x27;,https://m.entertain.naver.com/article/440/0000037476,2026-07-15 18:37:10,티브이데일리,신정헌 기자,0,0,0,0,0,0
"리센느 원이, 즐거운 쇼챔피언 무대[포토엔HD]",https://m.entertain.naver.com/article/609/0001146487,2026-07-15 18:37:14,뉴스엔,표명중,0,0,0,0,0,0
"[MD포토] 리센느 메이-리브, &#x27;귀여운 레드 소녀들&#x27;",https://m.entertain.naver.com/article/117/0004085035,2026-07-15 18:37:09,마이데일리,송일섭,0,0,0,0,0,0
"리센느 원이, S라인 돋보이는 안무[포토엔HD]",https://m.entertain.naver.com/article/609/0001146486,2026-07-15 18:35:14,뉴스엔,표명중,0,0,0,0,0,0
"[사진]리센느 원이,&#x27;행복한 거제 파이리&#x27;",https://m.entertain.naver.com/article/109/0005571832,2026-07-15 18:35:13,OSEN,민경훈,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;국보급 눈웃음에 심쿵&#x27;,https://m.entertain.naver.com/article/440/0000037475,2026-07-15 18:34:09,티브이데일리,신정헌 기자,0,0,0,0,0,0
"리센느 원이-미나미, 1위 아홉에 보내는 박수[포토엔HD]",https://m.entertain.naver.com/article/609/0001146484,2026-07-15 18:34:16,뉴스엔,표명중,0,0,0,0,0,0
"아홉, 쇼챔피언 1위[포토엔HD]",https://m.entertain.naver.com/article/609/0001146483,2026-07-15 18:33:14,뉴스엔,표명중,0,0,0,0,0,0
"[사진]아홉,&#x27;우리가 쇼챔피언 1위야&#x27;",https://m.entertain.naver.com/article/109/0005571831,2026-07-15 18:32:20,OSEN,민경훈,0,0,0,0,0,0
"리센느, 쇼챔 1위 놓친 아쉬움[포토엔HD]",https://m.entertain.naver.com/article/609/0001146482,2026-07-15 18:32:22,뉴스엔,표명중,0,0,0,0,0,0
"리센느 원이, 미소 브이[포토엔HD]",https://m.entertain.naver.com/article/609/0001146480,2026-07-15 18:31:14,뉴스엔,표명중,0,0,0,0,0,0
"리센느 원이, 표정에 드러난 깜찍함[포토엔HD]",https://m.entertain.naver.com/article/609/0001146479,2026-07-15 18:30:18,뉴스엔,표명중,0,0,0,0,0,0
"[사진]아홉 스티븐,&#x27;쇼챔피언 트로피들고 하트&#x27;",https://m.entertain.naver.com/article/109/0005571828,2026-07-15 18:30:16,OSEN,민경훈,0,0,0,0,0,0
"박정수, 거제서 &#x27;역주행&#x27; 리센느와 &#x27;우연한 만남&#x27;…&quot;너희 때문에 야호 하러 왔다&quot;",https://m.entertain.naver.com/article/076/0004425932,2026-07-15 18:30:18,스포츠조선,,0,0,0,0,0,0
"리센느 원이, 치마 휘날리는 무대[포토엔HD]",https://m.entertain.naver.com/article/609/0001146478,2026-07-15 18:29:14,뉴스엔,표명중,0,0,0,0,0,0
"[사진]리센느 미나미,&#x27;갸루 요조사마&#x27;",https://m.entertain.naver.com/article/109/0005571827,2026-07-15 18:28:13,OSEN,민경훈,0,0,0,0,0,0
"리센느 제나, 경주 야호~[포토엔HD]",https://m.entertain.naver.com/article/609/0001146476,2026-07-15 18:28:14,뉴스엔,표명중,0,0,0,0,0,0
"리센느 미나미, 상큼 무대[포토엔HD]",https://m.entertain.naver.com/article/609/0001146475,2026-07-15 18:27:13,뉴스엔,표명중,0,0,0,0,0,0
"[사진]리센느 원이,&#x27;비타민 매력&#x27;",https://m.entertain.naver.com/article/109/0005571826,2026-07-15 18:27:13,OSEN,민경훈,0,0,0,0,0,0
"[포토] 리센느 제나, 신비스러운 신라공주",https://m.entertain.naver.com/article/076/0004425930,2026-07-15 18:26:15,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 원이, 씩씩하게",https://m.entertain.naver.com/article/076/0004425927,2026-07-15 18:25:19,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 원이-제나, 감출 수 없는 무대 본능",https://m.entertain.naver.com/article/076/0004425928,2026-07-15 18:25:21,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느, 쇼챔 MC도 척척",https://m.entertain.naver.com/article/076/0004425929,2026-07-15 18:25:23,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 원이, 귀여운 장난꾸러기",https://m.entertain.naver.com/article/076/0004425926,2026-07-15 18:25:17,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 미나미, 오늘도 행복!",https://m.entertain.naver.com/article/076/0004425925,2026-07-15 18:25:14,스포츠조선,정재근,0,0,0,0,0,0
"리센느 원이, 시선 한 몸에 받는 안무[포토엔HD]",https://m.entertain.naver.com/article/609/0001146474,2026-07-15 18:25:14,뉴스엔,표명중,0,0,0,0,0,0
"리센느 원이, 노래하는 인형[포토엔HD]",https://m.entertain.naver.com/article/609/0001146473,2026-07-15 18:24:19,뉴스엔,표명중,0,0,0,0,0,0
"[사진]리센느 원이,&#x27;사랑스러운 윙크&#x27;",https://m.entertain.naver.com/article/109/0005571822,2026-07-15 18:24:15,OSEN,민경훈,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;춤추는 파이리&#x27;,https://m.entertain.naver.com/article/440/0000037474,2026-07-15 18:23:12,티브이데일리,신정헌 기자,0,0,0,0,0,0
"리센느, 쇼챔피언 열광 무대[포토엔HD]",https://m.entertain.naver.com/article/609/0001146472,2026-07-15 18:22:14,뉴스엔,표명중,0,0,0,0,0,0
"[사진]아홉,&#x27;쇼챔피언 1위&#x27;",https://m.entertain.naver.com/article/109/0005571820,2026-07-15 18:21:13,OSEN,민경훈,0,0,0,0,0,0
"‘쇼챔피언’ 아홉(AHOF), ‘RUN TO YOU(런 투 유)’ 청량 에너지로 팬심 저격",https://m.entertain.naver.com/article/144/0001126372,2026-07-15 18:18:11,스포츠경향,손봉석 기자,0,0,0,0,0,0
"리센느 원이 &#x27;무섭노&#x27; 후폭풍…미미미누, &quot;일베어&quot; 주장한 1타강사 영상 &#x27;전면 비공개&#x27;",https://m.entertain.naver.com/article/477/0000618529,2026-07-15 18:17:11,스포티비뉴스,홍혜민,0,0,0,0,0,0
[포토] 리센느 원이 &#x27;다 비켜!&#x27;,https://m.entertain.naver.com/article/076/0004425922,2026-07-15 18:16:16,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 원이, 오늘도 당당하게",https://m.entertain.naver.com/article/076/0004425923,2026-07-15 18:16:19,스포츠조선,정재근,0,0,0,0,0,0
[TD포토] 아홉 &#x27;쇼챔피언 1위&#x27;,https://m.entertain.naver.com/article/440/0000037472,2026-07-15 18:16:09,티브이데일리,신정헌 기자,0,0,0,0,0,0
"[사진]리센느 원이,&#x27;상큼한 무대&#x27;",https://m.entertain.naver.com/article/109/0005571813,2026-07-15 18:14:16,OSEN,민경훈,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;파이리 댄스&#x27;,https://m.entertain.naver.com/article/440/0000037471,2026-07-15 18:14:09,티브이데일리,신정헌 기자,0,0,0,0,0,0
'대세' 원이 먼저 '찜'했다…'유튜브 영업사원' 키우는 중고차 업계,https://n.news.naver.com/mnews/article/008/0005386669?sid=101,2026-07-15 18:10:00,머니투데이,,0,1,0,0,1,0
"[사진]리센느,&#x27;사랑스러운 무대&#x27;",https://m.entertain.naver.com/article/109/0005571810,2026-07-15 18:09:13,OSEN,민경훈,0,0,0,0,0,0
"리센느 원이, 무대에 핀 꽃[포토엔HD]",https://m.entertain.naver.com/article/609/0001146469,2026-07-15 18:09:14,뉴스엔,표명중,0,0,0,0,0,0
[TD포토] 리센느 원이-미나미 &#x27;상큼함 대결&#x27;,https://m.entertain.naver.com/article/440/0000037470,2026-07-15 18:09:09,티브이데일리,신정헌 기자,0,0,0,0,0,0
"리센느 미나미, 애교 윙크[포토엔HD]",https://m.entertain.naver.com/article/609/0001146468,2026-07-15 18:08:14,뉴스엔,표명중,0,0,0,0,0,0
"리센느 미나미, 무대에서 화보[포토엔HD]",https://m.entertain.naver.com/article/609/0001146467,2026-07-15 18:06:19,뉴스엔,표명중,0,0,0,0,0,0
[TD포토] 아홉 &#x27;기분 좋아지는 무대&#x27;,https://m.entertain.naver.com/article/440/0000037469,2026-07-15 18:06:14,티브이데일리,신정헌 기자,0,0,0,0,0,0
"리센느 원이-미나미, 완벽한 쇼챔피언 무대[포토엔HD]",https://m.entertain.naver.com/article/609/0001146466,2026-07-15 18:05:14,뉴스엔,표명중,0,0,0,0,0,0
[TD포토] 아홉 &#x27;런 투 유&#x27;,https://m.entertain.naver.com/article/440/0000037467,2026-07-15 18:02:11,티브이데일리,신정헌 기자,0,0,0,0,0,0
"[MD포토] 리센느 원이, &#x27;당당하게 걷기!&#x27;",https://m.entertain.naver.com/article/117/0004085022,2026-07-15 18:02:11,마이데일리,송일섭,0,0,0,0,0,0
"[MD포토] 리센느 원이, &#x27;강렬하게 보이쉬~&#x27;",https://m.entertain.naver.com/article/117/0004085020,2026-07-15 18:00:06,마이데일리,송일섭,0,0,0,0,0,0
"[사진]리센느 제나,&#x27;사랑스러운 신라 공주&#x27;",https://m.entertain.naver.com/article/109/0005571799,2026-07-15 17:58:27,OSEN,민경훈,0,0,0,0,0,0
"[MD포토] 리센느 원이, &#x27;귀엽게 귀엽게&#x27;",https://m.entertain.naver.com/article/117/0004085019,2026-07-15 17:58:14,마이데일리,송일섭,0,0,0,0,0,0
[TD포토] 장한음 &#x27;마음이 따뜻해지는 보이스&#x27;,https://m.entertain.naver.com/article/440/0000037465,2026-07-15 17:58:18,티브이데일리,신정헌 기자,0,0,0,0,0,0
"[사진]리센느 원이-제나,&#x27;파이리와 신라 공주&#x27;",https://m.entertain.naver.com/article/109/0005571797,2026-07-15 17:57:12,OSEN,민경훈,0,0,0,0,0,0
"[포토] 리센느 원이, 어디서도 볼 수 없었던 매력덩어리",https://m.entertain.naver.com/article/076/0004425916,2026-07-15 17:56:27,스포츠조선,정재근,0,0,0,0,0,0
[포토] 리센느 원이 &#x27;다 덤벼!&#x27;,https://m.entertain.naver.com/article/076/0004425917,2026-07-15 17:56:29,스포츠조선,정재근,0,0,0,0,0,0
[TD포토] 장한음 &#x27;심쿵 눈맞춤&#x27;,https://m.entertain.naver.com/article/440/0000037463,2026-07-15 17:56:17,티브이데일리,신정헌 기자,0,0,0,0,0,0
[포토] 쇼챔 장악한 리센느,https://m.entertain.naver.com/article/076/0004425914,2026-07-15 17:56:22,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 제나, 어디서나 빛나 빛나",https://m.entertain.naver.com/article/076/0004425915,2026-07-15 17:56:24,스포츠조선,정재근,0,0,0,0,0,0
"리센느 원이, 깜찍한 X[포토엔HD]",https://m.entertain.naver.com/article/609/0001146465,2026-07-15 17:55:12,뉴스엔,표명중,0,0,0,0,0,0
[MD포토] 리센느가 쇼챔에 왔어요,https://m.entertain.naver.com/article/117/0004085014,2026-07-15 17:55:09,마이데일리,송일섭,0,0,0,0,0,0
"리센느 원이-제나, 거제와 경주대결[포토엔HD]",https://m.entertain.naver.com/article/609/0001146462,2026-07-15 17:54:19,뉴스엔,표명중,0,0,0,0,0,0
"[사진]리센느 미나미,&#x27;사랑스럽게 인사&#x27;",https://m.entertain.naver.com/article/109/0005571795,2026-07-15 17:54:17,OSEN,민경훈,0,0,0,0,0,0
"[사진]리센느 원이,&#x27;신라공주 도발하는 거제 파이리&#x27;",https://m.entertain.naver.com/article/109/0005571796,2026-07-15 17:54:19,OSEN,민경훈,0,0,0,0,0,0
[TD포토] 김뜻돌 &#x27;스케치북으로 팬들에게 인사&#x27;,https://m.entertain.naver.com/article/440/0000037462,2026-07-15 17:53:14,티브이데일리,신정헌 기자,0,0,0,0,0,0
"리센느 원이, 망가지는 맏언니[포토엔HD]",https://m.entertain.naver.com/article/609/0001146461,2026-07-15 17:51:14,뉴스엔,표명중,0,0,0,0,0,0
"[MD포토] 리센느 메이, &#x27;귀여운 배꼽 살짝&#x27;",https://m.entertain.naver.com/article/117/0004085009,2026-07-15 17:51:09,마이데일리,송일섭,0,0,0,0,0,0
"리센느 원이-제나, 포즈 대결[포토엔HD]",https://m.entertain.naver.com/article/609/0001146460,2026-07-15 17:50:22,뉴스엔,표명중,0,0,0,0,0,0
"[MD포토] 리센느, &#x27;어린시절 사진 공개&#x27;",https://m.entertain.naver.com/article/117/0004085008,2026-07-15 17:50:09,마이데일리,송일섭,0,0,0,0,0,0
"[사진]리센느 미나미,&#x27;무대 기대하세요~ 오이데&#x27;",https://m.entertain.naver.com/article/109/0005571792,2026-07-15 17:49:18,OSEN,민경훈,0,0,0,0,0,0
"리센느 원이, 프리티걸 파워[포토엔HD]",https://m.entertain.naver.com/article/609/0001146458,2026-07-15 17:48:21,뉴스엔,표명중,0,0,0,0,0,0
"[사진]해나,&#x27;빠져드는 열창&#x27;",https://m.entertain.naver.com/article/109/0005571787,2026-07-15 17:47:12,OSEN,민경훈,0,0,0,0,0,0
"리센느 미나미, 깜찍한 어린이[포토엔HD]",https://m.entertain.naver.com/article/609/0001146456,2026-07-15 17:47:13,뉴스엔,표명중,0,0,0,0,0,0
"[MD포토] 리센느 메이-리브, &#x27;저희가 쇼챔 MC에요&#x27;",https://m.entertain.naver.com/article/117/0004085007,2026-07-15 17:46:21,마이데일리,송일섭,0,0,0,0,0,0
"리센느, 어린 시절 사진 대공개[포토엔HD]",https://m.entertain.naver.com/article/609/0001146455,2026-07-15 17:46:20,뉴스엔,표명중,0,0,0,0,0,0
글로벌 한류 축제 &#x27;2026 케이 월드 드림 어워즈&#x27;…씨야·QWER·아일릿·리센느 출격,https://m.entertain.naver.com/article/445/0000439569,2026-07-15 17:46:18,MHN스포츠,김예나,0,0,0,0,0,0
"[사진]해나,&#x27;함께 불러요&#x27;",https://m.entertain.naver.com/article/109/0005571786,2026-07-15 17:45:12,OSEN,민경훈,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;쇼챔피언 야호~&#x27;,https://m.entertain.naver.com/article/440/0000037458,2026-07-15 17:45:11,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 혜나 &#x27;듣기만해도 기분 좋아지는 노래&#x27;,https://m.entertain.naver.com/article/440/0000037456,2026-07-15 17:43:11,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 혜나 &#x27;틀린 담만 골라&#x27;,https://m.entertain.naver.com/article/440/0000037454,2026-07-15 17:40:16,티브이데일리,신정헌 기자,0,0,0,0,0,0
"해나, 무대에서 파워[포토엔HD]",https://m.entertain.naver.com/article/609/0001146453,2026-07-15 17:40:20,뉴스엔,표명중,0,0,0,0,0,0
"[사진]리센느 메이,&#x27;깜찍한 애교&#x27;",https://m.entertain.naver.com/article/109/0005571782,2026-07-15 17:39:21,OSEN,민경훈,0,0,0,0,0,0
"[사진]리센느 리브,&#x27;상큼한 진행&#x27;",https://m.entertain.naver.com/article/109/0005571781,2026-07-15 17:39:18,OSEN,민경훈,0,0,0,0,0,0
"[사진]리센느 메이,&#x27;상큼한 미모&#x27;",https://m.entertain.naver.com/article/109/0005571775,2026-07-15 17:37:12,OSEN,민경훈,0,0,0,0,0,0
"[사진]주니엘,&#x27;시원하고 청량한 무대&#x27;",https://m.entertain.naver.com/article/109/0005571774,2026-07-15 17:35:17,OSEN,민경훈,0,0,0,0,0,0
